priority,source_layer,id,year,subject,field,original,detected,occurrences,proposed,category,type,confidence,note,approval_status,reviewer_note
4,LAYER_1,2536,2016,Biochemistry,question,"A therapeutist has an appointment with a 40-year-old patient complaining of recurrent pain attacks in his hallux joints and their swelling. Urine analysis revealed its marked acidity and pink color. What substances can cause such changes in urine? Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2536,2016,Biochemistry,question,"A therapeutist has an appointment with a 40-year-old patient complaining of recurrent pain attacks in his hallux joints and their swelling. Urine analysis revealed its marked acidity and pink color. What substances can cause such changes in urine? Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2543,2015,Biochemistry,answer_3,"Pyruvate dehydrogenase Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2543,2015,Biochemistry,answer_3,"Pyruvate dehydrogenase Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2547,2015,Biochemistry,question,"A 16-year-old adolescent is diagnosed with hereditary UDP (uridine diphosphate) glucuronyltransferase deficiency. Laboratory tests revealed hyperbilirubinemia caused mostly by increased blood content of the following substance: Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2547,2015,Biochemistry,question,"A 16-year-old adolescent is diagnosed with hereditary UDP (uridine diphosphate) glucuronyltransferase deficiency. Laboratory tests revealed hyperbilirubinemia caused mostly by increased blood content of the following substance: Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,255,2009,Pathophysiology,answer_4,Increase of the FIltartion quotient,FIltartion,1,filtration,REVIEW,KNOWN_LEXICAL_TYPO,HIGH,Known lexical anomaly identified during manual validation.,PENDING,
4,LAYER_1,255,2009,Pathophysiology,answer_5,Increase of the renal blood ßow,ß,1,,REVIEW,OCR_CHARACTER_CORRUPTION,HIGH,Suspicious OCR character detected.,PENDING,
4,LAYER_1,2550,2015,Biochemistry,answer_5,"Cystine Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2550,2015,Biochemistry,answer_5,"Cystine Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2554,2015,Biochemistry,answer_2,"Riboflavin Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2554,2015,Biochemistry,answer_2,"Riboflavin Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2555,2015,Biochemistry,topic,Mechanisms of urine formation.Pathological components in urine,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,2556,2015,Biochemistry,question,"In case of alkaptonuria, homogentisic acid is excreted in urine in large amounts. The development of this disease is associated with metabolic disorder of the followi-ng amino acid:",followi-ng,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,2557,2015,Biochemistry,answer_5,"Fumaric acid Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2557,2015,Biochemistry,answer_5,"Fumaric acid Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2560,2015,Biochemistry,question,"A patient, who has been suffering for a long time from intestine disbacteriosis, has increased hemorrhaging caused by disruption of posttranslational modification of blood-coagulation factors II, VII, IХ, and Х in the liver. What vitamin deficiency is the cause of this condition?",IХ,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2561,2015,Biochemistry,answer_1,"Triacylglycerol lipase Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2561,2015,Biochemistry,answer_1,"Triacylglycerol lipase Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2564,2015,Biochemistry,answer_5,"krok 2014 Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2564,2015,Biochemistry,answer_5,"krok 2014 Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2567,2014,Biochemistry,question,"A 46-year-old female patient consulted a doctor about pain in the small joints of the upper and lower limbs. The joints are enlarged and shaped like thickened nodes. Serum test revealed an increase in urate concentration. This might be caused by a disorder in metabolism of: Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2567,2014,Biochemistry,question,"A 46-year-old female patient consulted a doctor about pain in the small joints of the upper and lower limbs. The joints are enlarged and shaped like thickened nodes. Serum test revealed an increase in urate concentration. This might be caused by a disorder in metabolism of: Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2570,2014,Biochemistry,answer_5,"Flavin-dependent oxidase Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2570,2014,Biochemistry,answer_5,"Flavin-dependent oxidase Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2574,2014,Biochemistry,answer_2,"Citrulline Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2574,2014,Biochemistry,answer_2,"Citrulline Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2576,2014,Biochemistry,topic,Mechanisms of urine formation.Pathological components in urine,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,2577,2014,Biochemistry,answer_5,"Ferrochelatase Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2577,2014,Biochemistry,answer_5,"Ferrochelatase Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2581,2014,Biochemistry,topic,"Nucleic acid metabolism. Protein synthesis Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2581,2014,Biochemistry,topic,"Nucleic acid metabolism. Protein synthesis Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2584,2014,Biochemistry,answer_1,rRNA,rRNA,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,2584,2014,Biochemistry,answer_2,tRNA,tRNA,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,2584,2014,Biochemistry,answer_3,"mRNA Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",mRNA,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,2584,2014,Biochemistry,answer_3,"mRNA Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2584,2014,Biochemistry,answer_3,"mRNA Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2584,2014,Biochemistry,answer_4,snRNA,snRNA,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,2584,2014,Biochemistry,answer_5,tRNA + rRNA,tRNA,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,2584,2014,Biochemistry,answer_5,tRNA + rRNA,rRNA,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,2588,2014,Biochemistry,topic,"Functional and clinical biochemistry of muscle, nervous and connective tissues Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2588,2014,Biochemistry,topic,"Functional and clinical biochemistry of muscle, nervous and connective tissues Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2591,2014,Biochemistry,answer_3,"It inhibits both GP and GS Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2591,2014,Biochemistry,answer_3,"It inhibits both GP and GS Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2594,2013,Biochemistry,answer_4,"Gangliosides Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2594,2013,Biochemistry,answer_4,"Gangliosides Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
