id,year,subject,field,original,detected,proposed,type,confidence,plan_status,apply,reviewer_note
519,2017,Pathomorphology,question,"A worker of an agricultural enterprise had been suffering from an acute disease with aggravating intoxication signs, whi-ch resulted in his death. On autopsy: the spleen is enlarged, flaccid, dark cherry-red on section, yields excessive pulp scrape. Soft meninges of the fornix and base of the brain are edematous and saturated with blood (”cardinal’s cap”). Microscopically: serous-hemorrhagic inflammation of meninges and cerebral tissues. Make the diagnosis:",whi-ch,"A worker of an agricultural enterprise had been suffering from an acute disease with aggravating intoxication signs, which resulted in his death. On autopsy: the spleen is enlarged, flaccid, dark cherry-red on section, yields excessive pulp scrape. Soft meninges of the fornix and base of the brain are edematous and saturated with blood (”cardinal’s cap”). Microscopically: serous-hemorrhagic inflammation of meninges and cerebral tissues. Make the diagnosis:",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
520,2017,Pathomorphology,question,A 5-year-old child is diagnosed with Bruton syndrome (X-linked agammaglobulinemia) that manifests itself in severe clinical course of bacterial infections and absence of B lymphocytes and plasma cells. What changes of immunoglobulin content can be observed in blood serum of the child with immunodefi-ciency?,immunodefi-ciency,A 5-year-old child is diagnosed with Bruton syndrome (X-linked agammaglobulinemia) that manifests itself in severe clinical course of bacterial infections and absence of B lymphocytes and plasma cells. What changes of immunoglobulin content can be observed in blood serum of the child with immunodeficiency?,BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
521,2017,Pathomorphology,question,"A 37-year-old man, who was worki-ng in a caisson, after being lifted to the surface suddenly developed signs of acute cerebral circulation disturbance and loss of consciousness. Several days later he died. On autopsy in the left cerebral hemisphere there was detected a gray soft irregular focus 5х6х3,5 cm in size. What process had occurred in the brain?",worki-ng,"A 37-year-old man, who was working in a caisson, after being lifted to the surface suddenly developed signs of acute cerebral circulation disturbance and loss of consciousness. Several days later he died. On autopsy in the left cerebral hemisphere there was detected a gray soft irregular focus 5х6х3,5 cm in size. What process had occurred in the brain?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
522,2017,Pathomorphology,question,"A 2-year-old child presents with acute psychomotor retardation, vision and heari-ng impairment, sharp enlargement of the liver and spleen. The child is diagnosed wi-th hereditary Niemann-Pick disease. What genetic defect is the cause of this disease?",heari-ng,"A 2-year-old child presents with acute psychomotor retardation, vision and hearing impairment, sharp enlargement of the liver and spleen. The child is diagnosed wi-th hereditary Niemann-Pick disease. What genetic defect is the cause of this disease?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
522,2017,Pathomorphology,question,"A 2-year-old child presents with acute psychomotor retardation, vision and heari-ng impairment, sharp enlargement of the liver and spleen. The child is diagnosed wi-th hereditary Niemann-Pick disease. What genetic defect is the cause of this disease?",wi-th,"A 2-year-old child presents with acute psychomotor retardation, vision and heari-ng impairment, sharp enlargement of the liver and spleen. The child is diagnosed with hereditary Niemann-Pick disease. What genetic defect is the cause of this disease?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
523,2017,Pathomorphology,question,"After mushroom poisoning the pati-ent developed signs of acute hepatic fai-lure leading to his death. On autopsy the liver is diminished, flaccid; the capsule is wrinkled; the tissue is ochre-yellow on section. Microscopically: fatty degeneration of hepatocytes, necrotic central segments of the hepatic lobes. These changes are characteristic of:",fai-lure,"After mushroom poisoning the pati-ent developed signs of acute hepatic failure leading to his death. On autopsy the liver is diminished, flaccid; the capsule is wrinkled; the tissue is ochre-yellow on section. Microscopically: fatty degeneration of hepatocytes, necrotic central segments of the hepatic lobes. These changes are characteristic of:",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
524,2017,Pathomorphology,question,"Autopsy of a patient, who died of bi-lateral bronchopneumonia, shows in the left lung lower lobe a cavity 5 cm in di-ameter, filled with liquid yellowish-white substance. What complication of the pati-ent’s pneumonia had developed?",di-ameter,"Autopsy of a patient, who died of bi-lateral bronchopneumonia, shows in the left lung lower lobe a cavity 5 cm in diameter, filled with liquid yellowish-white substance. What complication of the pati-ent’s pneumonia had developed?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
525,2017,Pathomorphology,question,"At the post-mortem examination the stomach of a patient with renal failure was found to have a yellow-brown coating on the thickened mucosa. The coating was firmly adhering to its surface and had si-gnificant thickness. Microscopy revealed congestion and necrosis of mucosal and submucosal layers, fibrin presence. What is the most likely diagnosis?",si-gnificant,"At the post-mortem examination the stomach of a patient with renal failure was found to have a yellow-brown coating on the thickened mucosa. The coating was firmly adhering to its surface and had significant thickness. Microscopy revealed congestion and necrosis of mucosal and submucosal layers, fibrin presence. What is the most likely diagnosis?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
527,2017,Pathomorphology,question,A 22-year-old woman ate some seafood. 5 hours later her torso and distal parts of her limbs developed small itchy papules which were partially fused together. One day later the rash disappeared spontaneously. Specify the hypersensitivi-ty mechanism underlying these changes:,hypersensitivi-ty,A 22-year-old woman ate some seafood. 5 hours later her torso and distal parts of her limbs developed small itchy papules which were partially fused together. One day later the rash disappeared spontaneously. Specify the hypersensitivity mechanism underlying these changes:,BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
535,2016,Pathomorphology,question,"Autopsy of a man with tuberculosis revealed a 3x2 cm large cavity in the superi-or lobe of the right lung. The cavity was interconnected with a bronchus, its wall was dense and consisted of three layers: the internal layer was pyogenic, the middle layer was made of tuberculous granulation tissue and the external one was made of connective tissue. What is the most likely diagnosis?",superi-or,"Autopsy of a man with tuberculosis revealed a 3x2 cm large cavity in the superior lobe of the right lung. The cavity was interconnected with a bronchus, its wall was dense and consisted of three layers: the internal layer was pyogenic, the middle layer was made of tuberculous granulation tissue and the external one was made of connective tissue. What is the most likely diagnosis?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
537,2016,Pathomorphology,question,"During autopsy of a man, who di-ed of acute transmural cardiac infarction, the following has been detected on the pericardium surface: fibrous whitish-brown deposit connecting parietal and visceral pericardial layers. What kind of inflammati-on occurred in the pericardium?",inflammati-on,"During autopsy of a man, who di-ed of acute transmural cardiac infarction, the following has been detected on the pericardium surface: fibrous whitish-brown deposit connecting parietal and visceral pericardial layers. What kind of inflammation occurred in the pericardium?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
540,2016,Pathomorphology,question,"On histological examination of uterine mucosa the following is detected: sinuous glands, serratiform and corkscrew-shaped elongated growths of stroma with cell proli-feration. Make the diagnosis:",proli-feration,"On histological examination of uterine mucosa the following is detected: sinuous glands, serratiform and corkscrew-shaped elongated growths of stroma with cell proliferation. Make the diagnosis:",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
541,2016,Pathomorphology,question,"Autopsy of a 40-year-old woman, who died of cerebral hemorrhage duri-ng hypertensic crisis, revealed: upper-body obesity, hypertrichosis, hirsutism, stretchmarks on the skin of thighs and abdomen. Pituitary basophil adenoma is detected in the anterior lobe. What di-agnosis is the most likely?",duri-ng,"Autopsy of a 40-year-old woman, who died of cerebral hemorrhage during hypertensic crisis, revealed: upper-body obesity, hypertrichosis, hirsutism, stretchmarks on the skin of thighs and abdomen. Pituitary basophil adenoma is detected in the anterior lobe. What di-agnosis is the most likely?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
545,2016,Pathomorphology,question,"A patient died of cancerous cachexia with primary localization of cancer in the stomach. Autopsy revealed acutely enlarged liver with uneven surface and numerous protruding nodes; the nodes had clear margins in the section, rounded shape, gray-pink color, varying density, someti-mes contained necrotic foci. Histologically: there are atypical cells in the nodes. What pathologic process occurred in the liver?",someti-mes,"A patient died of cancerous cachexia with primary localization of cancer in the stomach. Autopsy revealed acutely enlarged liver with uneven surface and numerous protruding nodes; the nodes had clear margins in the section, rounded shape, gray-pink color, varying density, sometimes contained necrotic foci. Histologically: there are atypical cells in the nodes. What pathologic process occurred in the liver?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
546,2016,Pathomorphology,answer_2,Autosomal recessive agammaglobuli-naemia (Swiss type),agammaglobuli-naemia,Autosomal recessive agammaglobulinaemia (Swiss type),BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
546,2016,Pathomorphology,question,"Parents of a 5-year-old child report him to have frequent colds that develop into pneumonias, presence of purulent rashes on the skin. Laboratory tests have revealed the following: absence of immunoglobuli-ns of any type; naked cells are absent from the lymph nodes punctate. What kind of immune disorder is it?",immunoglobuli-ns,"Parents of a 5-year-old child report him to have frequent colds that develop into pneumonias, presence of purulent rashes on the skin. Laboratory tests have revealed the following: absence of immunoglobulins of any type; naked cells are absent from the lymph nodes punctate. What kind of immune disorder is it?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
548,2016,Pathomorphology,question,"A man has suffered multiple bone fractures of his lower extremities duri-ng a traffic accident. During transportation to a hospital his condition was further aggravated: blood pressure decreased, there were signs of pulmonary artery embolism. What kind of embolism is the most likely in the given case?",duri-ng,"A man has suffered multiple bone fractures of his lower extremities during a traffic accident. During transportation to a hospital his condition was further aggravated: blood pressure decreased, there were signs of pulmonary artery embolism. What kind of embolism is the most likely in the given case?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
549,2016,Pathomorphology,question,"Autopsy of a 28-year-old patient, who had been suffering from rheumatism and died of heart failure, revealed pancarditis. Histological investigation of myocardi-um of the left ventricle posterior wall and interventricular septum detected peri-vascular cellular focal infiltrates composed of macrophages and creating palisade structures surrounding areas of fibrinoid necrosis. Determine the type of myocarditis:",myocardi-um,"Autopsy of a 28-year-old patient, who had been suffering from rheumatism and died of heart failure, revealed pancarditis. Histological investigation of myocardium of the left ventricle posterior wall and interventricular septum detected peri-vascular cellular focal infiltrates composed of macrophages and creating palisade structures surrounding areas of fibrinoid necrosis. Determine the type of myocarditis:",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
